Loyalty_Number,Customer_Name,Loyalty_Tier,Loyalty_Discount
1006021,"aldis, eberhard",Bronze,5%
1006031,"ancell, catherina",Bronz,5%
1006032,"salerno, abby",bronze,5%
1006034,"dael, zak",Bronze,5%
1006035,"huntley, ingar",Bronze,5%
1006036,"battlestone, dione",Bronz,5%
1006037,"mara, tilda",Bronze,5%
1006042,"watkiss, ansel",Bronze,5%
1006044,"arnull, josias",Bronze,5%
1006045,"blyde, malvin",Bronze,5%
1006046,"salazar, bat",Bronze,5%
1006047,"battyll, nathalie",Bronze,5%
1006049,"radbond, morganne",Bronz,5%
1006055,"plank, tally",Bronze,5%
1006057,"olding, inez",Bronze,5%
1006058,"janas, hamlen",Bronze,5%
1006060,"burberow, emelita",Bronze,5%
1006064,"vlasenko, marcel",Bronz,5%
1006065,"hourican, debby",Bronze,5%
1006066,"brissard, claudie",Bronze,5%
1006067,"benditt, philomena",Bronz,5%
1006070,"escott, bradley",Bronz,5%
1006075,"laird, sande",Bronze,5%
1006076,"schreurs, eugine",Bronze,5%
1006079,"tynan, jarrid",Bronz,5%
1006080,"geertsen, darrick",Bronze,5%
1006081,"annion, hermie",Bronze,5%
1006084,"biddwell, jeanelle",Bronze,5%
1006087,"helsdon, gail",Bronze,5%
1006089,"juggings, rosina",Bronze,5%
1006090,"raccio, eden",Bronze,5%
1006095,"huller, eal",Bronze,5%
1006100,"dixie, ely",Bronz,5%
1006102,"mcravey, mack",Bronze,5%
1006106,"colkett, andonis",bronze,5%
1006107,"carlone, christian",Bronze,5%
1006108,"potter, eugenius",Bronze,5%
1006110,"meader, hetty",bronze,5%
1006111,"pinilla, lara",Bronze,5%
1006113,"sporton, cristen",Bronz,5%
1006114,"mackilroe, maurice",Bronze,5%
1006116,"pleass, gale",Bronze,5%
1006118,"van velden, towney",Bronze,5%
1006119,"medley, sandye",bronze,5%
1006120,"trainor, judon",Bronz,5%
1006124,"o'dunniom, rustie",Bronze,5%
1006125,"philipeau, elonore",bronze,5%
1006130,"keyzman, paquito",Bronz,5%
1006131,"quested, rosamund",bronze,5%
1006133,"megahey, laraine",Bronze,5%
1006135,"stening, prudence",Bronze,5%
1006136,"boadby, lidia",Bronz,5%
1006139,"toye, deidre",Bronze,5%
1006146,"kohtler, kirstyn",Bronze,5%
1006147,"harmar, darrick",bronze,5%
1006149,"seamons, astrix",Bronze,5%
1006150,"wasling, korry",Bronze,5%
1006152,"klimkovich, blisse",Bronze,5%
1006153,"van der krui, phaedra",Bronze,5%
1006157,"kayser, jeffry",Bronze,5%
1006159,"woltering, ransell",bronze,5%
1006160,"lovekin, kata",Bronz,5%
1006162,"witcomb, louis",Bronze,5%
1006163,"killiner, corenda",Bronze,5%
1006165,"burchmore, lyell",Bronze,5%
1006167,"binnion, rozanne",Bronz,5%
1006168,"atkin, lissy",Bronze,5%
1006170,"windrass, hatty",Bronze,5%
1006171,"whisby, bert",Bronze,5%
1006173,"yearsley, lavinia",Bronz,5%
1006174,"ruggiero, adelheid",Bronze,5%
1006177,"sprague, lorine",Bronze,5%
1006179,"artin, rodrigo",Bronze,5%
1006180,"tricker, dav",Bronze,5%
1006183,"maccleay, corabelle",Bronze,5%
1006184,"treat, viva",Bronze,5%
1006191,"fidele, corbie",Bronze,5%
1006193,"klesse, carroll",Bronz,5%
1006194,"boorman, korney",Bronze,5%
1006198,"mcmillan, thaddus",Bronze,5%
1006201,"drewery, kurt",Bronze,5%
1006202,"bellany, brandyn",Bronze,5%
1006203,"halward, vance",Bronz,5%
1006207,"hanlin, rudolfo",Bronze,5%
1006208,"battabee, doti",Bronze,5%
1006211,"mioni, valerie",Bronze,5%
1006213,"bottrell, cassi",Bronz,5%
1006215,"paulazzi, erina",Bronze,5%
1006216,"bester, carley",Bronze,5%
1006217,"frise, karilynn",Bronze,5%
1006220,"sargison, lottie",Bronze,5%
1006222,"devaney, valeda",Bronze,5%
1006223,"close, constantina",Bronz,5%
1006225,"stiling, jerrylee",Bronz,5%
1006226,"siddaley, marrissa",Bronze,5%
1006227,"mendenhall, margit",Bronz,5%
1006234,"lonergan, edee",Bronze,5%
1006235,"aronov, mercedes",Bronze,5%
1006236,"midgley, maurise",Bronze,5%
1006239,"mcgreil, gibb",Bronze,5%
1006240,"morteo, abelard",Bronze,5%
1006241,"scrivener, ransell",Bronze,5%
1006243,"drinkwater, misha",Bronze,5%
1006244,"gibson, ripley",Bronze,5%
1006245,"julian, ophelia",Bronze,5%
1006246,"mcpeice, sydney",Bronz,5%
1006247,"juschke, darya",Bronze,5%
1006249,"shenfish, evanne",Bronze,5%
1006250,"yerrall, linnell",Bronze,5%
1006251,"byars, sapphira",Bronz,5%
1006254,"obeney, hildy",Bronze,5%
1006258,"hug, tabbie",Bronze,5%
1006260,"getcliff, rafaellle",Bronz,5%
1006267,"heffernan, collie",Bronze,5%
1006270,"burgott, ole",Bronze,5%
1006271,"hackin, gretna",Bronz,5%
1006274,"norcliffe, crysta",Bronze,5%
1006275,"zanardii, felecia",Bronze,5%
1006277,"paxeford, christalle",Bronze,5%
1006280,"tsar, carleton",Bronze,5%
1006281,"laskey, pablo",Bronz,5%
1006285,"brabben, myrtle",Bronz,5%
1006286,"jackways, alex",Bronze,5%
1006293,"follit, alexina",Bronze,5%
1006294,"crangle, zarah",Bronze,5%
1006295,"warnock, lucine",Bronze,5%
1006298,"byng, chere",Bronz,5%
1006302,"freegard, moe",bronze,5%
1006305,"burde, abbot",Bronze,5%
1006306,"windham, dare",Bronze,5%
1006309,"dowbiggin, keene",Bronze,5%
1006312,"abley, george",Bronze,5%
1006314,"oddey, elli",Bronze,5%
1006315,"budcock, dorrie",Bronze,5%
1006316,"carragher, al",Bronze,5%
1006318,"rosie, nessie",bronze,5%
1006319,"stubbins, gwyn",bronze,5%
1006324,"aaronson, connie",Bronze,5%
1006325,"springthorp, emlynn",Bronz,5%
1006326,"mcdunlevy, glynn",Bronze,5%
1006328,"uppett, morgun",Bronz,5%
1006330,"olle, jacinta",Bronz,5%
1006332,"olorenshaw, standford",Bronze,5%
1006340,"rack, ailyn",Bronz,5%
1006342,"eixenberger, alys",Bronze,5%
1006343,"stollmeyer, auria",Bronze,5%
1006345,"walkden, ancell",Bronze,5%
1006347,"freyne, manolo",Bronze,5%
1006348,"fischer, worthington",Bronz,5%
1006349,"woodison, roxie",bronze,5%
1006352,"gavaran, timmy",Bronze,5%
1006354,"dorricott, ronny",Bronz,5%
1006355,"becerra, bernetta",Bronze,5%
1006356,"ivkovic, goldia",Bronze,5%
1006358,"deporte, abraham",Bronze,5%
1006361,"kenwin, stanwood",Bronze,5%
1006363,"willavoys, carmon",Bronz,5%
1006364,"asipenko, aldous",Bronze,5%
1006368,"goring, guy",Bronz,5%
1006369,"putterill, francklyn",Bronz,5%
1006372,"spaxman, mada",Bronze,5%
1006373,"gateley, chiquia",Bronze,5%
1006374,"kitchenside, kenyon",Bronze,5%
1006376,"tullett, bobette",Bronze,5%
1006379,"elphinston, doris",Bronze,5%
1006383,"rivard, vally",Bronz,5%
1006385,"mccathy, geneva",Bronze,5%
1006387,"lis, clyve",Bronz,5%
1006391,"bogie, darb",Bronze,5%
1006392,"mathys, nat",Bronze,5%
1006393,"beels, lorine",Bronze,5%
1006394,"rowswell, tamma",Bronze,5%
1006395,"canada, maurits",Bronz,5%
1006396,"muzzullo, cary",Bronz,5%
1006397,"ladbrooke, addie",Bronze,5%
1006398,"jedrzaszkiewicz, myrwyn",bronze,5%
1006399,"cockayme, rebecca",Bronz,5%
1006400,"wilkie, ferd",Bronze,5%
1006401,"mengo, bambi",Bronze,5%
1006402,"ogborne, phillida",Bronz,5%
1006403,"seedhouse, prissie",Bronze,5%
1006404,"malham, katrinka",Bronze,5%
1006405,"razzell, hestia",Bronz,5%
1006407,"spinella, weider",Bronze,5%
1006408,"vokins, eugen",Bronze,5%
1006409,"mccotter, marge",Bronz,5%
1006410,"fronzek, silvanus",bronze,5%
1006412,"woodroofe, sue",Bronze,5%
1006413,"jarvis, robinett",Bronze,5%
1006414,"andreini, shanon",Bronze,5%
1006417,"stebbins, barnebas",Bronze,5%
1006418,"hempel, johanna",Bronze,5%
1006421,"verrillo, mozes",Bronze,5%
1006423,"abramski, darice",Bronze,5%
1006424,"fri, betta",Bronz,5%
1006425,"thorns, urson",Bronz,5%
1006426,"rapaport, astrid",Bronze,5%
1006427,"lenormand, guthry",Bronze,5%
1006428,"males, cris",Bronze,5%
1006431,"parrington, marne",Bronz,5%
1006432,"trobe, meyer",bronze,5%
1006433,"minister, dotty",Bronz,5%
1006434,"ciccerale, zorine",Bronz,5%
1006436,"kildahl, ashlen",Bronz,5%
1006437,"walley, renault",bronze,5%
1006441,"gelletly, hadrian",Bronze,5%
1006443,"lage, nealon",Bronze,5%
1006444,"abbots, clarance",Bronze,5%
1006445,"harkness, delila",Bronz,5%
1006446,"back, hyacinthia",Bronze,5%
1006448,"prichard, evanne",Bronz,5%
1006451,"hawgood, koral",bronze,5%
1006452,"lyddiatt, leyla",Bronze,5%
1006454,"sullly, barnebas",Bronze,5%
1006456,"birchenhead, see",Bronze,5%
1006457,"portwain, chantal",Bronze,5%
1006458,"whitlow, raffarty",Bronze,5%
1006459,"yetman, florrie",bronze,5%
1006461,"campsall, augustina",Bronze,5%
1006463,"saura, ode",Bronze,5%
1006465,"donaghy, jedediah",Bronze,5%
1006473,"sturgeon, fransisco",bronze,5%
1006477,"bickerstaffe, isidro",bronze,5%
1006478,"grishanov, estele",Bronze,5%
1006479,"cristoferi, lancelot",Bronze,5%
1006481,"mattaus, dewain",Bronze,5%
1006482,"moen, rayna",Bronze,5%
1006483,"maunders, rosalynd",bronze,5%
1006484,"folger, wakefield",Bronze,5%
1006485,"canape, ernesta",Bronze,5%
1006486,"bengtson, esra",bronze,5%
1006487,"webben, robby",Bronze,5%
1006489,"guerra, christabella",Bronze,5%
1006491,"apted, dorree",Bronze,5%
1006492,"reddan, lari",Bronz,5%
1006494,"dexter, humbert",Bronze,5%
1006499,"budgett, binnie",Bronz,5%
1006500,"black, persis",Bronze,5%
1006501,"hovenden, leanna",Bronze,5%
1006503,"loan, sascha",Bronz,5%
1006507,"cloute, athena",Bronze,5%
1006508,"doelle, rosalynd",Bronze,5%
1006509,"northing, elsa",Bronze,5%
1006510,"martinie, brinn",Bronz,5%
1006512,"yve, christiane",Bronze,5%
1006514,"fernier, lucky",Bronz,5%
1006515,"marlen, berni",bronze,5%
1006516,"runnett, gwendolen",Bronze,5%
1006518,"maccart, collete",Bronze,5%
1006520,"humes, nanni",Bronze,5%
1006523,"hrachovec, ossie",Bronze,5%
1006528,"bolingbroke, darcy",Bronze,5%
1006529,"larrosa, felicio",Bronz,5%
1006531,"pashba, kane",Bronze,5%
1006533,"raulin, mic",Bronze,5%
1006534,"fardon, julius",Bronze,5%
1006537,"leggott, hayes",Bronz,5%
1006539,"barenski, shirley",bronze,5%
1006541,"mcnelis, diane",Bronze,5%
1006544,"werlock, mortie",bronze,5%
1006546,"rubinowitsch, valentino",Bronze,5%
1006550,"fairbard, donni",Bronze,5%
1006551,"choke, chadwick",Bronze,5%
1006552,"cheers, jen",Bronze,5%
1006553,"coucha, eolanda",Bronze,5%
1006554,"duffit, phineas",Bronze,5%
1006555,"allery, anni",Bronz,5%
1006556,"venners, owen",Bronze,5%
1006561,"goscomb, gallagher",Bronze,5%
1006564,"sanderson, emmy",Bronze,5%
1006565,"woodison, kip",Bronze,5%
1006566,"everwin, ashton",Bronze,5%
1006568,"van brug, trace",Bronze,5%
1006570,"bicknell, dani",Bronze,5%
1006571,"benfell, dolli",Bronze,5%
1006574,"vere, germana",Bronze,5%
1006581,"heditch, kalvin",Bronz,5%
1006585,"ruggen, inna",bronze,5%
1006586,"armsden, evangelin",bronze,5%
1006588,"laise, chan",Bronze,5%
1006590,"duchatel, towney",Bronze,5%
1006591,"simm, zachariah",Bronz,5%
1006592,"gerardet, julissa",Bronze,5%
1006595,"trace, mellicent",Bronze,5%
1006599,"barczynski, junette",Bronz,5%
1006600,"tackett, tobias",Bronze,5%
1006601,"tickner, margarethe",Bronze,5%
1006603,"brixey, zaneta",Bronze,5%
1006605,"mclelland, barry",Bronze,5%
1006606,"sprowles, cazzie",Bronze,5%
1006607,"pargiter, blondelle",Bronze,5%
1006608,"rozanski, jyoti",Bronze,5%
1006609,"callicott, gretna",Bronze,5%
1006610,"leathers, shir",Bronz,5%
1006611,"clowney, filia",bronze,5%
1006612,"newlands, kally",Bronze,5%
1006617,"anstiss, jard",Bronze,5%
1006618,"crop, jewel",Bronze,5%
1006621,"gilhooly, glenn",bronze,5%
1006623,"camelia, coralie",Bronze,5%
1006627,"dabs, audrie",Bronze,5%
1006628,"cabane, florina",Bronze,5%
1006630,"braim, von",Bronze,5%
1006631,"cleevely, baryram",Bronze,5%
1006632,"codman, stormi",Bronze,5%
1006633,"franklen, lurlene",Bronze,5%
1006635,"dumbar, alexandra",Bronze,5%
1006637,"behan, yvor",Bronze,5%
1006638,"havercroft, adriane",Bronze,5%
1006639,"nancekivell, latrena",Bronze,5%
1006640,"rhodus, renault",Bronze,5%
1006641,"terrill, leonard",Bronze,5%
1006643,"denniston, odie",Bronze,5%
1006644,"thurnham, brewer",Bronze,5%
1006646,"lunbech, gaby",bronze,5%
1006647,"mulmuray, andree",Bronze,5%
1006648,"orth, kalindi",Bronze,5%
1006649,"jestico, noble",Bronz,5%
1006651,"gherarducci, james",Bronze,5%
1006653,"mackee, bertrand",bronze,5%
1006658,"rodder, loren",Bronze,5%
1006659,"stroder, kipp",Bronz,5%
1006660,"charker, lesley",Bronze,5%
1006661,"wyllcocks, cristin",Bronz,5%
1006665,"turl, rutherford",Bronze,5%
1006666,"welch, morganica",Bronze,5%
1006667,"rapier, tyrone",Bronze,5%
1006668,"knocker, shaine",Bronze,5%
1006669,"gyford, doti",Bronze,5%
1006672,"ivankovic, marje",Bronze,5%
1006674,"hurst, si",Bronze,5%
1006677,"franies, birch",Bronz,5%
1006680,"gorgler, burg",Bronze,5%
1006682,"kemet, damaris",Bronze,5%
1006684,"steadman, adriaens",Bronze,5%
1006687,"utridge, nyssa",Bronz,5%
1006690,"lovegrove, oliy",Bronze,5%
1006692,"gullivent, donella",Bronze,5%
1006693,"mabey, dino",Bronze,5%
1006694,"vannini, isabella",Bronze,5%
1006696,"arkcoll, leese",Bronze,5%
1006699,"rannie, faythe",Bronz,5%
1006701,"boydle, nikoletta",Bronze,5%
1006702,"beggs, michail",Bronz,5%
1006706,"bielefeld, adiana",Bronze,5%
1006707,"poltone, sansone",Bronze,5%
1006709,"roof, valeria",Bronze,5%
1006713,"kliemchen, carol-jean",Bronze,5%
1006714,"penritt, ashely",Bronze,5%
1006715,"lingley, quinn",Bronze,5%
1006716,"foux, kerwinn",Bronze,5%
1006717,"reddlesden, norine",Bronze,5%
1006718,"mccroft, barrett",Bronze,5%
1006719,"cashley, jemie",Bronze,5%
1006720,"finnemore, tore",Bronz,5%
1006725,"grzes, alyce",Bronze,5%
1006726,"rue, anni",Bronze,5%
1006727,"micklewright, durand",Bronze,5%
1006729,"petrelli, dionne",Bronze,5%
1006731,"bennington, lorne",Bronze,5%
1006735,"barrowcliff, federico",Bronze,5%
1006736,"parram, wilton",Bronze,5%
1006737,"gingles, obediah",Bronze,5%
1006739,"cumes, marvin",Bronze,5%
1006741,"mapis, daffie",Bronze,5%
1006742,"loughan, grover",Bronze,5%
1006745,"dumbarton, leonie",Bronz,5%
1006748,"douglass, doe",Bronze,5%
1006749,"pocock, gill",bronze,5%
1006751,"gresch, heath",bronze,5%
1006752,"barrowclough, marissa",Bronz,5%
1006753,"bwye, ulric",bronze,5%
1006757,"mccullough, anetta",Bronz,5%
1006759,"rykert, orelle",Bronze,5%
1006762,"arnowicz, danice",Bronze,5%
1006764,"frude, godart",Bronze,5%
1006767,"brinkman, rutter",Bronz,5%
1006774,"clint, caro",Bronz,5%
1006775,"emberton, andre",Bronz,5%
1006777,"mossop, herman",Bronze,5%
1006782,"isakowicz, sibylla",Bronze,5%
1006783,"points, janelle",bronze,5%
1006784,"crebo, cliff",Bronze,5%
1006785,"tankus, ernesta",Bronze,5%
1006794,"garrique, gayel",Bronze,5%
1006798,"durning, nonna",Bronze,5%
1006800,"huckerby, alonzo",Bronze,5%
1006804,"keesman, nicolina",Bronze,5%
1006806,"tommei, nanete",Bronze,5%
1006807,"guillet, raphael",Bronze,5%
1006808,"alison, keith",Bronz,5%
1006809,"lagen, rikki",Bronz,5%
1006810,"sherbrooke, miquela",Bronz,5%
1006812,"capp, rosy",Bronze,5%
1006814,"speechley, rooney",Bronz,5%
1006816,"stanbra, rock",Bronze,5%
1006817,"test, gabriell",Bronz,5%
1006818,"rapa, carin",Bronz,5%
1006821,"speck, dulcia",Bronze,5%
1006822,"dismore, christine",bronze,5%
1006825,"grishin, delora",Bronze,5%
1006827,"gabbotts, erhart",Bronz,5%
1006830,"longrigg, rosanna",bronze,5%
1006836,"seamarke, karil",Bronze,5%
1006838,"byre, ric",Bronz,5%
1006840,"semonin, prisca",Bronz,5%
1006841,"dalgarnocht, caril",bronze,5%
1006842,"beardmore, fran",Bronze,5%
1006843,"liell, maryrose",Bronz,5%
1006845,"sumpton, dallas",bronze,5%
1006850,"cuddehay, godfrey",bronze,5%
1006851,"gobert, osbourne",Bronze,5%
1006852,"dilliston, burt",Bronze,5%
1006855,"roony, ash",Bronze,5%
1006856,"arnolds, mannie",Bronze,5%
1006867,"belverstone, lucas",Bronze,5%
1006868,"dutteridge, gaylord",Bronz,5%
1006869,"dickens, ennis",bronze,5%
1006872,"duffil, burton",Bronze,5%
1006873,"oswick, lion",Bronze,5%
1006874,"wapple, sabra",bronze,5%
1006876,"glendzer, noella",Bronze,5%
1006877,"bywaters, cassandry",Bronze,5%
1006878,"minghella, annmaria",Bronze,5%
1006883,"fiddy, dorise",Bronz,5%
1006885,"hudspith, townsend",Bronze,5%
1006887,"nezey, spence",bronze,5%
1006892,"avann, abramo",Bronze,5%
1006894,"brisley, arleen",Bronz,5%
1006899,"putman, calida",Bronze,5%
1006900,"deer, claire",Bronze,5%
1006903,"nevitt, louise",Bronz,5%
1006904,"bacop, barrie",Bronze,5%
1006907,"de carlo, eleanora",Bronze,5%
1006908,"buddleigh, buddy",Bronze,5%
1006909,"greenless, marjorie",Bronze,5%
1006914,"fortoun, karoly",Bronz,5%
1006916,"pechan, pollyanna",Bronze,5%
1006917,"dalston, elsie",Bronze,5%
1006921,"kielty, talia",Bronze,5%
1006924,"alcott, evanne",Bronz,5%
1006926,"wartonby, kane",Bronz,5%
1006928,"carslake, shane",Bronze,5%
1006932,"golagley, averil",Bronze,5%
1006933,"grimme, sebastien",Bronze,5%
1006936,"poli, alanson",Bronze,5%
1006939,"kitteman, abbye",Bronze,5%
1006941,"pethrick, nessi",Bronze,5%
1006942,"laying, gordon",Bronze,5%
1006943,"quade, abagail",Bronze,5%
1006945,"pattullo, gerhard",Bronze,5%
1006946,"cridlan, jewell",Bronze,5%
1006948,"matoshin, engelbert",Bronz,5%
1006949,"o'hingerty, shaylah",Bronze,5%
1006951,"gudgeon, hildy",bronze,5%
1006955,"hundey, marven",Bronze,5%
1006956,"demko, eryn",Bronze,5%
1006957,"ingerfield, hershel",Bronz,5%
1006958,"piel, maureene",Bronz,5%
1006961,"prickett, dyanne",Bronze,5%
1006962,"stockdale, grayce",Bronze,5%
1006965,"cawley, adolphe",Bronze,5%
1006967,"lobb, etan",Bronze,5%
1006969,"parkins, lorinda",Bronze,5%
1006973,"docharty, mavra",Bronze,5%
1006974,"pedri, viviyan",Bronze,5%
1006975,"refford, sid",Bronze,5%
1006976,"nornasell, madlen",bronze,5%
1006977,"perrott, melisse",Bronze,5%
1006981,"wasbrough, robena",Bronz,5%
1006982,"collison, bellanca",Bronze,5%
1006984,"shoulders, foss",Bronze,5%
1006985,"scotcher, kellie",Bronze,5%
1006989,"guppy, larisa",Bronze,5%
1006994,"megarry, erin",Bronze,5%
1006999,"gouldie, barthel",Bronze,5%
1007002,"sommerling, kelley",Bronze,5%
1007003,"vankeev, lonnard",Bronze,5%
1007004,"macritchie, marlena",Bronze,5%
1007009,"rawling, lorraine",Bronze,5%
1007011,"matoshin, ashla",Bronze,5%
1007012,"ehlerding, lorry",Bronz,5%
1007015,"franchi, sayres",Bronz,5%
1007016,"load, paulina",bronze,5%
1007017,"schoales, laural",Bronze,5%
1007021,"bendley, ford",Bronze,5%
1007022,"kach, jose",Bronze,5%
1007028,"ivanyukov, dian",Bronz,5%
1007029,"adriaens, reinold",Bronze,5%
1007030,"myles, josi",Bronze,5%
1007031,"labroue, hamilton",Bronze,5%
1007034,"mates, leoline",Bronze,5%
1007036,"doornbos, vonny",Bronze,5%
1007037,"brothwell, zonnya",bronze,5%
1007038,"flockhart, kiley",Bronz,5%
1007041,"scud, adelheid",Bronz,5%
1007043,"brundrett, jeffie",Bronze,5%
1007045,"birtle, basia",Bronze,5%
1007046,"peggs, roxane",Bronze,5%
1007054,"terry, anette",Bronze,5%
1007061,"rouby, alisa",Bronze,5%
1007063,"trembey, aileen",bronze,5%
1007065,"pollard, tanhya",Bronze,5%
1007066,"rizzini, brenn",Bronze,5%
1007067,"bowness, vladamir",Bronze,5%
1007070,"bartens, chanda",bronze,5%
1007073,"viggars, harriett",Bronze,5%
1007074,"bailes, carny",Bronze,5%
1007078,"bernasek, inglebert",Bronze,5%
1007080,"mibourne, tedmund",Bronze,5%
1007088,"d'antonio, dorita",Bronze,5%
1007089,"damiata, marci",bronze,5%
1007091,"casley, ginny",Bronze,5%
1007094,"headly, melina",bronze,5%
1007099,"senton, farr",Bronze,5%
1007100,"minett, charles",Bronze,5%
1007101,"ullock, ofilia",bronze,5%
1007102,"charlson, jenny",Bronze,5%
1007103,"hill, vivien",Bronze,5%
1007106,"vasyunichev, graig",Bronze,5%
1007108,"goodband, enrica",Bronze,5%
1007109,"bahia, obadiah",Bronz,5%
1007110,"golden of ireland, morgana",Bronz,5%
1007112,"kinsella, audra",Bronz,5%
1007113,"sanper, kassandra",Bronze,5%
1007115,"clare, susy",Bronz,5%
1007116,"putley, fletch",Bronze,5%
1007117,"labastida, verene",Bronze,5%
1007119,"fullerlove, julianne",Bronze,5%
1007120,"zanazzi, zolly",Bronz,5%
1007121,"hrinchenko, fairlie",Bronze,5%
1007122,"rosensaft, bogey",Bronz,5%
1007126,"vlasenko, boyce",Bronze,5%
1007127,"tetford, ches",bronze,5%
1007128,"covolini, hamlen",Bronze,5%
1007134,"cannell, ailsun",Bronze,5%
1007135,"knoller, elden",Bronze,5%
1007136,"bowld, kirbie",Bronze,5%
1007137,"heitz, ely",Bronze,5%
1007139,"macrannell, sunshine",Bronze,5%
1007141,"taphouse, maynard",Bronze,5%
1007145,"scouse, nap",Bronze,5%
1007146,"caunter, broderic",Bronz,5%
1007148,"dumbar, louie",Bronze,5%
1007149,"knipe, loydie",Bronze,5%
1007150,"dani, brit",Bronze,5%
1007151,"tweedle, hulda",Bronze,5%
1007154,"dmtrovic, farr",Bronze,5%
1007160,"ellens, welsh",Bronz,5%
1007162,"janus, hailey",Bronz,5%
1007165,"petri, patrice",Bronze,5%
1007166,"yeowell, lodovico",Bronz,5%
1007167,"sharer, goddart",Bronze,5%
1007168,"simononsky, matthew",Bronze,5%
1007169,"liccardi, phebe",Bronze,5%
1007171,"crinion, gregorio",Bronze,5%
1007173,"caslane, edgard",Bronze,5%
1007174,"edmonstone, mathilda",Bronze,5%
1007175,"chapier, pepita",bronze,5%
1007177,"coning, hardy",Bronze,5%
1007183,"seedman, bertine",Bronze,5%
1007185,"tatham, barr",Bronz,5%
1007188,"houseago, eustace",Bronze,5%
1007189,"collie, sherye",Bronz,5%
1007190,"mc dermid, edyth",Bronze,5%
1007191,"rushton, agnese",Bronz,5%
1007192,"corbin, jess",Bronze,5%
1007193,"spindler, reid",Bronze,5%
1007197,"bealton, pip",Bronz,5%
1007201,"timmens, mathias",bronze,5%
1007202,"tilby, gabbie",bronze,5%
1007207,"waleran, hildy",Bronz,5%
1007208,"antoinet, shaylynn",Bronze,5%
1007213,"bawdon, bondie",Bronz,5%
1007214,"oblein, orelee",Bronze,5%
1007217,"hasker, sibilla",Bronze,5%
1007218,"redrup, shaughn",Bronze,5%
1007219,"saintsbury, gwennie",Bronze,5%
1007220,"mitcheson, darcie",Bronze,5%
1007221,"veldman, vanni",Bronze,5%
1007222,"doubleday, sukey",Bronze,5%
1007223,"macgilfoyle, mufinella",Bronze,5%
1007224,"manz, dione",Bronz,5%
1007228,"arlott, pearline",Bronze,5%
1007234,"berndtsson, tori",bronze,5%
1007235,"kettoe, hanna",Bronze,5%
1007236,"cunney, isak",Bronze,5%
1007237,"tinwell, frederico",Bronze,5%
1007238,"swalowe, karlyn",Bronze,5%
1007239,"tite, alexandrina",Bronze,5%
1007240,"bellord, victoir",Bronze,5%
1007241,"girardeau, myrle",Bronz,5%
1007242,"oland, ebony",Bronz,5%
1007245,"cordelle, jeanette",Bronz,5%
1007250,"morrieson, torr",Bronze,5%
1007252,"riche, tania",bronze,5%
1007255,"ibeson, esme",Bronze,5%
1007256,"gomersal, romonda",Bronze,5%
1007259,"tows, courtnay",bronze,5%
1007261,"matzeitis, abbie",Bronze,5%
